Key,Source_Code,Source_Name,OMOP_Concept_Id
Procedure,150010510,腱剥離術（関節鏡下によるものを含む）（指）,-2147483648
Procedure,150010610,筋肉内異物摘出術,-2147483648
Procedure,150010810,四肢・躯幹軟部腫瘍摘出術（肩）,-2147483648
Procedure,150010910,四肢・躯幹軟部腫瘍摘出術（上腕）,-2147483648
Procedure,150011010,四肢・躯幹軟部腫瘍摘出術（前腕）,-2147483648
Procedure,150011110,四肢・躯幹軟部腫瘍摘出術（大腿）,-2147483648
Procedure,150011210,四肢・躯幹軟部腫瘍摘出術（下腿）,-2147483648
Procedure,150011310,四肢・躯幹軟部腫瘍摘出術（手）,-2147483648
Procedure,150011410,四肢・躯幹軟部腫瘍摘出術（足）,-2147483648
Procedure,150011510,四肢・躯幹軟部悪性腫瘍手術（肩）,-2147483648
Procedure,150011610,四肢・躯幹軟部悪性腫瘍手術（上腕）,-2147483648
Procedure,150011710,四肢・躯幹軟部悪性腫瘍手術（前腕）,-2147483648
Procedure,150011810,四肢・躯幹軟部悪性腫瘍手術（大腿）,-2147483648
Procedure,150011910,四肢・躯幹軟部悪性腫瘍手術（下腿）,-2147483648
Procedure,150012010,四肢・躯幹軟部悪性腫瘍手術（手）,-2147483648
Procedure,150012110,四肢・躯幹軟部悪性腫瘍手術（足）,-2147483648
Procedure,150012310,腱縫合術（指）,-2147483648
Procedure,150012750,腱縫合術（切創等の創傷）,-2147483648
Procedure,150013110,筋膜移植術（指）,-2147483648
Procedure,150013210,腱延長術（指）,-2147483648
Procedure,150013410,腱移行術（その他）,-2147483648
Procedure,150013510,腱移植術（人工腱形成術を含む）（その他）,-2147483648
Procedure,150013710,骨穿孔術,-2147483648
Procedure,150013810,骨掻爬術（肩甲骨）,-2147483648
Procedure,150013910,骨掻爬術（上腕）,-2147483648
Procedure,150014010,骨掻爬術（大腿）,-2147483648
Procedure,150014110,骨掻爬術（前腕）,-2147483648
Procedure,150014210,骨掻爬術（下腿）,-2147483648
Procedure,150014310,骨掻爬術（鎖骨）,-2147483648
Procedure,150014410,骨掻爬術（膝蓋骨）,-2147483648
Procedure,150014510,骨掻爬術（手）,-2147483648
Procedure,150014610,骨掻爬術（足その他）,-2147483648
Procedure,150016510,骨折非観血的整復術（肩甲骨）,-2147483648
Procedure,150016610,骨折非観血的整復術（上腕）,-2147483648
Procedure,150016710,骨折非観血的整復術（大腿）,-2147483648
Procedure,150016810,骨折非観血的整復術（前腕）,-2147483648
Procedure,150016910,骨折非観血的整復術（下腿）,-2147483648
Procedure,150017010,骨折非観血的整復術（鎖骨）,-2147483648
Procedure,150017110,骨折非観血的整復術（膝蓋骨）,-2147483648
Procedure,150017210,骨折非観血的整復術（手）,-2147483648
Procedure,150017310,骨折非観血的整復術（足その他）,-2147483648
Procedure,150017450,肋骨骨折固定術,-2147483648
Procedure,150017550,肋骨骨折固定術の２回目以降の絆創膏貼用,-2147483648
Procedure,150017650,鎖骨骨折固定術,-2147483648
Procedure,150017850,絆創膏固定術,-2147483648
Procedure,150017950,恥骨結合離開非観血的整復固定術,-2147483648
Procedure,150018110,骨折経皮的鋼線刺入固定術（肩甲骨）,-2147483648
Procedure,150018210,骨折経皮的鋼線刺入固定術（上腕）,-2147483648
Procedure,150018310,骨折経皮的鋼線刺入固定術（大腿）,-2147483648
Procedure,150018410,骨折経皮的鋼線刺入固定術（前腕）,-2147483648
Procedure,150018510,骨折経皮的鋼線刺入固定術（下腿）,-2147483648
Procedure,150018610,骨折経皮的鋼線刺入固定術（鎖骨）,-2147483648
Procedure,150018710,骨折経皮的鋼線刺入固定術（膝蓋骨）,-2147483648
Procedure,150018810,骨折経皮的鋼線刺入固定術（手）,-2147483648
Procedure,150018910,骨折経皮的鋼線刺入固定術（足）,-2147483648
Procedure,150019010,骨折観血的手術（肩甲骨）,-2147483648
Procedure,150019110,骨折観血的手術（上腕）,-2147483648
Procedure,150019210,骨折観血的手術（大腿）,-2147483648
Procedure,150019310,骨折観血的手術（前腕）,-2147483648
Procedure,150019410,骨折観血的手術（下腿）,-2147483648
Procedure,150019510,骨折観血的手術（鎖骨）,-2147483648
Procedure,150019610,骨折観血的手術（膝蓋骨）,-2147483648
Procedure,150019710,骨折観血的手術（手（舟状骨を除く））,-2147483648
Procedure,150019810,骨折観血的手術（足）,-2147483648
Procedure,150020350,象皮病根治手術（大腿）,-2147483648
Procedure,150020450,象皮病根治手術（下腿）,-2147483648
Procedure,150020510,骨内異物（挿入物を含む）除去術（肩甲骨）,-2147483648
Procedure,150020610,骨内異物（挿入物を含む）除去術（上腕）,-2147483648
Procedure,150020710,骨内異物（挿入物を含む）除去術（大腿）,-2147483648
Procedure,150020810,骨内異物（挿入物を含む）除去術（前腕）,-2147483648
Procedure,150020910,骨内異物（挿入物を含む）除去術（下腿）,-2147483648
Procedure,150021010,骨内異物（挿入物を含む）除去術（鎖骨）,-2147483648
Procedure,150021110,骨内異物（挿入物を含む）除去術（膝蓋骨）,-2147483648
Procedure,150021210,骨内異物（挿入物を含む）除去術（手）,-2147483648
Procedure,150021310,骨内異物（挿入物を含む）除去術（足）,-2147483648
Procedure,150021410,骨部分切除術（肩甲骨）,-2147483648
Procedure,150021510,骨部分切除術（上腕）,-2147483648
Procedure,150021610,骨部分切除術（大腿）,-2147483648
Procedure,150021710,骨部分切除術（前腕）,-2147483648
Procedure,150021810,骨部分切除術（下腿）,-2147483648
Procedure,150021910,骨部分切除術（鎖骨）,-2147483648
Procedure,150022010,骨部分切除術（膝蓋骨）,-2147483648
Procedure,150022110,骨部分切除術（手）,-2147483648
Procedure,150022210,骨部分切除術（足）,-2147483648
Procedure,150022510,腐骨摘出術（肩甲骨）,-2147483648
Procedure,150022610,腐骨摘出術（上腕）,-2147483648
Procedure,150022710,腐骨摘出術（大腿）,-2147483648
Procedure,150022810,腐骨摘出術（前腕）,-2147483648
Procedure,150022910,腐骨摘出術（下腿）,-2147483648
Procedure,150023010,腐骨摘出術（鎖骨）,-2147483648
Procedure,150023110,腐骨摘出術（膝蓋骨）,-2147483648
Procedure,150023210,腐骨摘出術（手）,-2147483648
Procedure,150023310,腐骨摘出術（足その他）,-2147483648
Procedure,150023410,骨全摘術（肩甲骨）,-2147483648
Procedure,150023510,骨全摘術（上腕）,-2147483648
Procedure,150023610,骨全摘術（大腿）,-2147483648
Procedure,150023710,骨全摘術（前腕）,-2147483648
Procedure,150023810,骨全摘術（下腿）,-2147483648
Procedure,150023910,骨全摘術（鎖骨）,-2147483648
Procedure,150024010,骨全摘術（膝蓋骨）,-2147483648
Procedure,150024110,骨全摘術（手）,-2147483648
Procedure,150024210,骨全摘術（足その他）,-2147483648
Procedure,150024550,中手骨摘除術（２本以上）,-2147483648
Procedure,150024650,中足骨摘除術（２本以上）,-2147483648
Procedure,150024710,骨腫瘍切除術（肩甲骨）,-2147483648
Procedure,150024810,骨腫瘍切除術（上腕）,-2147483648
Procedure,150024910,骨腫瘍切除術（大腿）,-2147483648
Procedure,150025010,骨腫瘍切除術（前腕）,-2147483648
Procedure,150025110,骨腫瘍切除術（下腿）,-2147483648
Procedure,150025210,骨腫瘍切除術（鎖骨）,-2147483648
Procedure,150025310,骨腫瘍切除術（膝蓋骨）,-2147483648
Procedure,150025410,骨腫瘍切除術（手）,-2147483648
Procedure,150025510,骨腫瘍切除術（足）,-2147483648
Procedure,150026510,骨悪性腫瘍手術（肩甲骨）,-2147483648
Procedure,150026610,骨悪性腫瘍手術（上腕）,-2147483648
Procedure,150026710,骨悪性腫瘍手術（大腿）,-2147483648
Procedure,150026810,骨悪性腫瘍手術（前腕）,-2147483648
Procedure,150026910,骨悪性腫瘍手術（下腿）,-2147483648
Procedure,150027010,骨悪性腫瘍手術（鎖骨）,-2147483648
Procedure,150027110,骨悪性腫瘍手術（膝蓋骨）,-2147483648
Procedure,150027210,骨悪性腫瘍手術（手）,-2147483648
Procedure,150027310,骨悪性腫瘍手術（足その他）,-2147483648
Procedure,150027510,骨切り術（肩甲骨）,-2147483648
Procedure,150027610,骨切り術（上腕）,-2147483648
Procedure,150027710,骨切り術（大腿）,-2147483648
Procedure,150027810,骨切り術（前腕）,-2147483648
Procedure,150027910,骨切り術（下腿）,-2147483648
Procedure,150028010,骨切り術（鎖骨）,-2147483648
Procedure,150028110,骨切り術（膝蓋骨）,-2147483648
Procedure,150028210,骨切り術（手）,-2147483648
Procedure,150028310,骨切り術（足）,-2147483648
Procedure,150028610,偽関節手術（肩甲骨）,-2147483648
Procedure,150028710,偽関節手術（上腕）,-2147483648
Procedure,150028810,偽関節手術（大腿）,-2147483648
Procedure,150028910,偽関節手術（前腕）,-2147483648
Procedure,150029010,偽関節手術（下腿）,-2147483648
Procedure,150029110,偽関節手術（鎖骨）,-2147483648
Procedure,150029210,偽関節手術（膝蓋骨）,-2147483648
Procedure,150029310,偽関節手術（手（舟状骨を除く））,-2147483648
Procedure,150029410,偽関節手術（足）,-2147483648
Procedure,150029610,変形治癒骨折矯正手術（肩甲骨）,-2147483648
Procedure,150029710,変形治癒骨折矯正手術（上腕）,-2147483648
Procedure,150029810,変形治癒骨折矯正手術（大腿）,-2147483648
Procedure,150029910,変形治癒骨折矯正手術（前腕）,-2147483648
Procedure,150030010,変形治癒骨折矯正手術（下腿）,-2147483648
Procedure,150030110,変形治癒骨折矯正手術（鎖骨）,-2147483648
Procedure,150030210,変形治癒骨折矯正手術（膝蓋骨）,-2147483648
Procedure,150030310,変形治癒骨折矯正手術（手）,-2147483648
Procedure,150030410,変形治癒骨折矯正手術（足）,-2147483648
Procedure,150031410,骨長調整手術（骨端軟骨発育抑制術）,-2147483648
Procedure,150031510,骨長調整手術（骨短縮術）,-2147483648
Procedure,150031610,骨長調整手術（骨延長術）（指以外）,-2147483648
Procedure,150031710,骨移植術（軟骨移植術を含む、同種骨移植、生体）,-2147483648
Procedure,150031910,関節切開術（肩）,-2147483648
Procedure,150032010,関節切開術（股）,-2147483648
Procedure,150032110,関節切開術（膝）,-2147483648
Procedure,150032210,関節切開術（胸鎖）,-2147483648
Procedure,150032310,関節切開術（肘）,-2147483648
Procedure,150032410,関節切開術（手）,-2147483648
Procedure,150032510,関節切開術（足）,-2147483648
Procedure,150032610,関節切開術（肩鎖）,-2147483648
Procedure,150032710,関節切開術（指）,-2147483648
Procedure,150033810,関節脱臼非観血的整復術（肩）,-2147483648
Procedure,150033910,関節脱臼非観血的整復術（股）,-2147483648
Procedure,150034010,関節脱臼非観血的整復術（膝）,-2147483648
Procedure,150034110,関節脱臼非観血的整復術（胸鎖）,-2147483648
Procedure,150034210,関節脱臼非観血的整復術（肘）,-2147483648
Procedure,150034310,関節脱臼非観血的整復術（手）,-2147483648
Procedure,150034410,関節脱臼非観血的整復術（足）,-2147483648
Procedure,150034510,関節脱臼非観血的整復術（肩鎖）,-2147483648
Procedure,150034610,関節脱臼非観血的整復術（指）,-2147483648
Procedure,150034710,関節脱臼非観血的整復術（小児肘内障）,-2147483648
Procedure,150035050,先天性股関節脱臼非観血的整復術（両側）（リーメンビューゲル法）,-2147483648
Procedure,150035110,先天性股関節脱臼非観血的整復術（両側）（その他）,-2147483648
Procedure,150035210,関節脱臼観血的整復術（肩）,-2147483648
Procedure,150035310,関節脱臼観血的整復術（股）,-2147483648
Procedure,150035410,関節脱臼観血的整復術（膝）,-2147483648
Procedure,150035510,関節脱臼観血的整復術（胸鎖）,-2147483648
Procedure,150035610,関節脱臼観血的整復術（肘）,-2147483648
Procedure,150035710,関節脱臼観血的整復術（手）,-2147483648
Procedure,150035810,関節脱臼観血的整復術（足）,-2147483648
Procedure,150035910,関節脱臼観血的整復術（肩鎖）,-2147483648
Procedure,150036010,関節脱臼観血的整復術（指）,-2147483648
Procedure,150036110,先天性股関節脱臼観血的整復術,-2147483648
Procedure,150036210,関節内異物（挿入物を含む）除去術（肩）,-2147483648
Procedure,150036310,関節内異物（挿入物を含む）除去術（股）,-2147483648
Procedure,150036410,関節内異物（挿入物を含む）除去術（膝）,-2147483648
Procedure,150036510,関節内異物（挿入物を含む）除去術（胸鎖）,-2147483648
Procedure,150036610,関節内異物（挿入物を含む）除去術（肘）,-2147483648
Procedure,150036710,関節内異物（挿入物を含む）除去術（手）,-2147483648
Procedure,150036810,関節内異物（挿入物を含む）除去術（足）,-2147483648
Procedure,150036910,関節内異物（挿入物を含む）除去術（肩鎖）,-2147483648
Procedure,150037010,関節内異物（挿入物を含む）除去術（指）,-2147483648
Procedure,150037110,関節滑膜切除術（肩）,-2147483648
Procedure,150037210,関節滑膜切除術（股）,-2147483648
Procedure,150037310,関節滑膜切除術（膝）,-2147483648
Procedure,150037410,関節滑膜切除術（胸鎖）,-2147483648
Procedure,150037510,関節滑膜切除術（肘）,-2147483648
Procedure,150037610,関節滑膜切除術（手）,-2147483648
Procedure,150037710,関節滑膜切除術（足）,-2147483648
Procedure,150037810,関節滑膜切除術（肩鎖）,-2147483648
Procedure,150037910,関節滑膜切除術（指）,-2147483648
Procedure,150038050,膝蓋骨滑液嚢切除術,-2147483648
Procedure,150038150,滑液膜摘出術（肩）,-2147483648
Procedure,150038250,滑液膜摘出術（股）,-2147483648
Procedure,150038350,滑液膜摘出術（膝）,-2147483648
Procedure,150038450,滑液膜摘出術（胸鎖）,-2147483648
Procedure,150038550,滑液膜摘出術（肘）,-2147483648
Procedure,150038650,滑液膜摘出術（手）,-2147483648
Procedure,150038750,滑液膜摘出術（足）,-2147483648
Procedure,150038850,滑液膜摘出術（肩鎖）,-2147483648
Procedure,150038950,滑液膜摘出術（指）,-2147483648
Procedure,150039050,掌指関節滑膜切除術,-2147483648
Procedure,150039110,関節鼠摘出手術（肩）,-2147483648
Procedure,150039210,関節鼠摘出手術（股）,-2147483648
Procedure,150039310,関節鼠摘出手術（膝）,-2147483648
Procedure,150039410,関節鼠摘出手術（胸鎖）,-2147483648
Procedure,150039510,関節鼠摘出手術（肘）,-2147483648
Procedure,150039610,関節鼠摘出手術（手）,-2147483648
Procedure,150039710,関節鼠摘出手術（足）,-2147483648
Procedure,150039810,関節鼠摘出手術（肩鎖）,-2147483648
Procedure,150039910,関節鼠摘出手術（指）,-2147483648
Procedure,150040910,半月板切除術,-2147483648
Procedure,150041010,ガングリオン摘出術（手）,-2147483648
Procedure,150041110,ガングリオン摘出術（足）,-2147483648
Procedure,150041210,ガングリオン摘出術（指）,-2147483648
Procedure,150041310,ガングリオン摘出術（その他）（ヒグローム摘出術を含む）,-2147483648
Procedure,150041450,ガングリオン穿刺術,-2147483648
Procedure,150041550,ガングリオン圧砕法,-2147483648
Procedure,150041710,関節切除術（肩）,-2147483648
Procedure,150041810,関節切除術（股）,-2147483648
Procedure,150041910,関節切除術（膝）,-2147483648
Procedure,150042010,関節切除術（胸鎖）,-2147483648
Procedure,150042110,関節切除術（肘）,-2147483648
Procedure,150042210,関節切除術（手）,-2147483648
Procedure,150042310,関節切除術（足）,-2147483648
Procedure,150042410,関節切除術（肩鎖）,-2147483648
Procedure,150042510,関節切除術（指）,-2147483648
Procedure,150042610,関節内骨折観血的手術（肩）,-2147483648
Procedure,150042710,関節内骨折観血的手術（股）,-2147483648
Procedure,150042810,関節内骨折観血的手術（膝）,-2147483648
Procedure,150042910,関節内骨折観血的手術（胸鎖）,-2147483648
Procedure,150043010,関節内骨折観血的手術（肘）,-2147483648
Procedure,150043110,関節内骨折観血的手術（手）,-2147483648
Procedure,150043210,関節内骨折観血的手術（足）,-2147483648
Procedure,150043310,関節内骨折観血的手術（肩鎖）,-2147483648
Procedure,150043410,関節内骨折観血的手術（指）,-2147483648
Procedure,150043510,靱帯断裂縫合術（十字靱帯）,-2147483648
Procedure,150043610,靱帯断裂縫合術（膝側副靱帯）,-2147483648
Procedure,150043710,靱帯断裂縫合術（指）,-2147483648
Procedure,150044310,非観血的関節授動術（肩）,-2147483648
Procedure,150044410,非観血的関節授動術（股）,-2147483648
Procedure,150044510,非観血的関節授動術（膝）,-2147483648
Procedure,150044610,非観血的関節授動術（胸鎖）,-2147483648
Procedure,150044710,非観血的関節授動術（肘）,-2147483648
Procedure,150044810,非観血的関節授動術（手）,-2147483648
Procedure,150044910,非観血的関節授動術（足）,-2147483648
Procedure,150045010,非観血的関節授動術（肩鎖）,-2147483648
Procedure,150045110,非観血的関節授動術（指）,-2147483648
Procedure,150045210,観血的関節授動術（肩）,-2147483648
Procedure,150045310,観血的関節授動術（股）,-2147483648
Procedure,150045410,観血的関節授動術（膝）,-2147483648
Procedure,150045510,観血的関節授動術（胸鎖）,-2147483648
Procedure,150045610,観血的関節授動術（肘）,-2147483648
Procedure,150045710,観血的関節授動術（手）,-2147483648
Procedure,150045810,観血的関節授動術（足）,-2147483648
Procedure,150045910,観血的関節授動術（肩鎖）,-2147483648
Procedure,150046010,観血的関節授動術（指）,-2147483648
Procedure,150046110,観血的関節制動術（肩）,-2147483648
Procedure,150046210,観血的関節制動術（股）,-2147483648
Procedure,150046310,観血的関節制動術（膝）,-2147483648
Procedure,150046410,観血的関節制動術（胸鎖）,-2147483648
Procedure,150046510,観血的関節制動術（肘）,-2147483648
Procedure,150046610,観血的関節制動術（手）,-2147483648
Procedure,150046710,観血的関節制動術（足）,-2147483648
Procedure,150046810,観血的関節制動術（肩鎖）,-2147483648
Procedure,150046910,観血的関節制動術（指）,-2147483648
Procedure,150047010,観血的関節固定術（肩）,-2147483648
Procedure,150047110,観血的関節固定術（股）,-2147483648
Procedure,150047210,観血的関節固定術（膝）,-2147483648
Procedure,150047310,観血的関節固定術（胸鎖）,-2147483648
Procedure,150047410,観血的関節固定術（肘）,-2147483648
Procedure,150047510,観血的関節固定術（手）,-2147483648
Procedure,150047610,観血的関節固定術（足）,-2147483648
Procedure,150047710,観血的関節固定術（肩鎖）,-2147483648
Procedure,150047810,観血的関節固定術（指）,-2147483648
Procedure,150047910,靱帯断裂形成手術（十字靱帯）,-2147483648
Procedure,150048010,靱帯断裂形成手術（膝側副靱帯）,-2147483648
Procedure,150048110,靱帯断裂形成手術（指）,-2147483648
Procedure,150048210,関節形成手術（肩）,-2147483648
Procedure,150048310,関節形成手術（股）,-2147483648
Procedure,150048410,関節形成手術（膝）,-2147483648
Procedure,150048510,関節形成手術（胸鎖）,-2147483648
Procedure,150048610,関節形成手術（肘）,-2147483648
Procedure,150048710,関節形成手術（手）,-2147483648
Procedure,150048810,関節形成手術（足）,-2147483648
Procedure,150048910,関節形成手術（肩鎖）,-2147483648
Procedure,150049010,関節形成手術（指）,-2147483648
Procedure,150049170,関節挿入膜作成加算,-2147483648
Procedure,150049250,内反足手術,-2147483648
Procedure,150049410,人工骨頭挿入術（肩）,-2147483648
Procedure,150049510,人工骨頭挿入術（股）,-2147483648
Procedure,150049810,人工骨頭挿入術（肘）,-2147483648
Procedure,150049910,人工骨頭挿入術（手）,-2147483648
Procedure,150050010,人工骨頭挿入術（足）,-2147483648
Procedure,150050210,人工骨頭挿入術（指）,-2147483648
Procedure,150050310,人工関節置換術（肩）,-2147483648
Procedure,150050410,人工関節置換術（股）,-2147483648
Procedure,150050510,人工関節置換術（膝）,-2147483648
Procedure,150050610,人工関節置換術（胸鎖）,-2147483648
Procedure,150050710,人工関節置換術（肘）,-2147483648
Procedure,150050810,人工関節置換術（手）,-2147483648
Procedure,150050910,人工関節置換術（足）,-2147483648
Procedure,150051010,人工関節置換術（肩鎖）,-2147483648
Procedure,150051110,人工関節置換術（指）,-2147483648
Procedure,150051310,四肢切断術（上腕）,-2147483648
Procedure,150051410,四肢切断術（前腕）,-2147483648
Procedure,150051510,四肢切断術（手）,-2147483648
Procedure,150051610,四肢切断術（大腿）,-2147483648
Procedure,150051710,四肢切断術（下腿）,-2147483648
Procedure,150051810,四肢切断術（足）,-2147483648
Procedure,150052050,肩甲帯離断術,-2147483648
Procedure,150052110,四肢関節離断術（肩）,-2147483648
Procedure,150052210,四肢関節離断術（股）,-2147483648
Procedure,150052310,四肢関節離断術（膝）,-2147483648
Procedure,150052410,四肢関節離断術（肘）,-2147483648
Procedure,150052510,四肢関節離断術（手）,-2147483648
Procedure,150052610,四肢関節離断術（足）,-2147483648
Procedure,150052710,四肢関節離断術（指）,-2147483648
Procedure,150052850,化膿性又は結核性関節炎掻爬術（肩）,-2147483648
Procedure,150052950,化膿性又は結核性関節炎掻爬術（股）,-2147483648
Procedure,150053050,化膿性又は結核性関節炎掻爬術（膝）,-2147483648
Procedure,150053150,化膿性又は結核性関節炎掻爬術（肘）,-2147483648
Procedure,150053250,化膿性又は結核性関節炎掻爬術（手）,-2147483648
Procedure,150053350,化膿性又は結核性関節炎掻爬術（足）,-2147483648
Procedure,150053450,化膿性又は結核性関節炎掻爬術（指）,-2147483648
Procedure,150053510,断端形成術（軟部形成のみ）（指）,-2147483648
Procedure,150053610,断端形成術（軟部形成のみ）（その他）,-2147483648
Procedure,150053710,断端形成術（骨形成を要する）（指）,-2147483648
Procedure,150053810,断端形成術（骨形成を要する）（その他）,-2147483648
Procedure,150053910,切断四肢再接合術（四肢）,-2147483648
Procedure,150054010,切断四肢再接合術（指）,-2147483648
Procedure,150054110,爪甲除去術,-2147483648
Procedure,150054210,ひょう疽手術（軟部組織）,-2147483648
Procedure,150054310,ひょう疽手術（骨、関節）,-2147483648
Procedure,150054550,風棘手術,-2147483648
Procedure,150054610,陥入爪手術（簡単）,-2147483648
Procedure,150054710,陥入爪手術（爪床爪母の形成を伴う複雑）,-2147483648
Procedure,150054850,舌繋瘢痕性短縮矯正術,-2147483648
Procedure,150055110,手根管開放手術,-2147483648
Procedure,150055410,足三関節固定（ランブリヌディ）手術,-2147483648
Procedure,150055710,手掌異物摘出術,-2147483648
Procedure,150055810,足底異物摘出術,-2147483648
Procedure,150055910,手掌屈筋腱縫合術,-2147483648
Procedure,150056010,指瘢痕拘縮手術,-2147483648
Procedure,150056210,多指症手術（軟部形成のみ）,-2147483648
Procedure,150056310,多指症手術（骨関節、腱の形成を要する）,-2147483648
Procedure,150056510,合指症手術（軟部形成のみ）,-2147483648
Procedure,150056610,合指症手術（骨関節、腱の形成を要する）,-2147483648
Procedure,150056850,指癒着症手術（軟部形成のみ）,-2147483648
Procedure,150056950,指癒着症手術（骨関節、腱の形成を要する）,-2147483648
Procedure,150057110,巨指症手術（軟部形成のみ）,-2147483648
Procedure,150057210,巨指症手術（骨関節、腱の形成を要する）,-2147483648
Procedure,150057410,屈指症手術（軟部形成のみ）,-2147483648
Procedure,150057510,屈指症手術（骨関節、腱の形成を要する）,-2147483648
Procedure,150057710,斜指症手術（軟部形成のみ）,-2147483648
Procedure,150057810,斜指症手術（骨関節、腱の形成を要する）,-2147483648
Procedure,150058010,裂手手術,-2147483648
Procedure,150058110,裂足手術,-2147483648
Procedure,150058210,母指化手術,-2147483648
Procedure,150058310,指移植手術,-2147483648
Procedure,150058410,母指対立再建術,-2147483648
Procedure,150058510,神経血管柄付植皮術（手）,-2147483648
Procedure,150058610,第四足指短縮症手術,-2147483648
Procedure,150058710,第一足指外反症矯正手術,-2147483648
Procedure,150058810,腸骨窩膿瘍切開術,-2147483648
Procedure,150058910,腸骨窩膿瘍掻爬術,-2147483648
Procedure,150059310,脊椎骨掻爬術,-2147483648
Procedure,150059410,骨盤骨掻爬術,-2147483648
Procedure,150059510,脊椎脱臼非観血的整復術,-2147483648
Procedure,150059650,頸椎非観血的整復術,-2147483648
Procedure,150059810,脊椎、骨盤脱臼観血的手術,-2147483648
Procedure,150060210,仙腸関節脱臼観血的手術,-2147483648
Procedure,150060310,恥骨結合離開観血的手術,-2147483648
Procedure,150060410,骨盤骨折非観血的整復術,-2147483648
Procedure,150060810,腸骨翼骨折観血的手術,-2147483648
Procedure,150060910,骨盤骨折観血的手術（腸骨翼及び寛骨臼骨折観血的手術を除く）,-2147483648
Procedure,150061010,脊椎骨（軟骨）組織採取術（試験切除）（棘突起）,-2147483648
Procedure,150061110,脊椎骨（軟骨）組織採取術（試験切除）（腸骨翼）,-2147483648
Procedure,150061210,脊椎骨（軟骨）組織採取術（試験切除）（その他）,-2147483648
Procedure,150061310,骨盤骨（軟骨）組織採取術（試験切除）（棘突起）,-2147483648
Procedure,150061410,骨盤骨（軟骨）組織採取術（試験切除）（腸骨翼）,-2147483648
Procedure,150061510,骨盤骨（軟骨）組織採取術（試験切除）（その他）,-2147483648
Procedure,150061810,脊椎内異物（挿入物）除去術,-2147483648
Procedure,150061910,骨盤内異物（挿入物）除去術,-2147483648
Procedure,150062910,黄色靱帯骨化症手術,-2147483648
Procedure,150063110,椎間板摘出術（前方摘出術）,-2147483648
Procedure,150063210,椎間板摘出術（後方摘出術）,-2147483648
Procedure,150063310,椎間板摘出術（側方摘出術）,-2147483648
Procedure,150063710,脊椎腫瘍切除術,-2147483648
Procedure,150063810,骨盤腫瘍切除術,-2147483648
Procedure,150063910,脊椎悪性腫瘍手術,-2147483648
Procedure,150064010,骨盤悪性腫瘍手術,-2147483648
Procedure,150064210,骨盤切断術,-2147483648
Procedure,150064410,脊椎披裂手術（神経処置を伴う）,-2147483648
Procedure,150064510,脊椎披裂手術（その他）,-2147483648
Procedure,150064610,脊椎骨切り術,-2147483648
Procedure,150064710,骨盤骨切り術,-2147483648
Procedure,150064810,臼蓋形成手術,-2147483648
Procedure,150066110,仙腸関節固定術,-2147483648
Procedure,150066210,穿頭脳室ドレナージ術,-2147483648
Procedure,150067010,頭蓋開溝術,-2147483648
Procedure,150067110,穿頭術（トレパナチオン）,-2147483648
Procedure,150067210,試験開頭術,-2147483648
Procedure,150067410,減圧開頭術（その他）,-2147483648
Procedure,150067510,脳膿瘍排膿術,-2147483648
Procedure,150067710,耳性頭蓋内合併症手術,-2147483648
Procedure,150067850,耳科的硬脳膜外膿瘍切開術,-2147483648
Procedure,150067910,鼻性頭蓋内合併症手術,-2147483648
Procedure,150068010,機能的定位脳手術（片側）,-2147483648
Procedure,150068310,脳切截術（開頭）,-2147483648
Procedure,150068410,延髄における脊髄視床路切截術,-2147483648
Procedure,150068510,三叉神経節後線維切截術,-2147483648
Procedure,150068610,視神経管開放術,-2147483648
Procedure,150068710,顔面神経減圧手術（乳様突起経由）,-2147483648
Procedure,150068850,顔面神経管開放術,-2147483648
Procedure,150068910,脳神経手術（開頭）,-2147483648
Procedure,150069050,頭蓋内微小血管減圧術,-2147483648
Procedure,150069110,頭蓋骨腫瘍摘出術,-2147483648
Procedure,150069210,頭皮、頭蓋骨悪性腫瘍手術,-2147483648
Procedure,150069410,頭蓋骨膜下血腫摘出術,-2147483648
Procedure,150069510,頭蓋内血腫除去術（開頭）（硬膜外）,-2147483648
Procedure,150069610,頭蓋内血腫除去術（開頭）（硬膜下）,-2147483648
Procedure,150069710,頭蓋内血腫除去術（開頭）（脳内）,-2147483648
Procedure,150069850,脳血管塞栓摘出術,-2147483648
Procedure,150069950,脳血管血栓摘出術,-2147483648
Procedure,150070010,脳内異物摘出術,-2147483648
Procedure,150070110,脳膿瘍全摘術,-2147483648
Procedure,150070210,頭蓋内腫瘤摘出術,-2147483648
Procedure,150070310,脳切除術,-2147483648
Procedure,150070510,頭蓋内腫瘍摘出術（松果体部腫瘍）,-2147483648
Procedure,150070810,経耳的聴神経腫瘍摘出術,-2147483648
Procedure,150071010,経鼻的下垂体腫瘍摘出術,-2147483648
Procedure,150071310,脳・脳膜脱手術,-2147483648
Procedure,150071650,髄液シャント抜去術,-2147483648
Procedure,150072010,髄液漏閉鎖術,-2147483648
Procedure,150072110,頭蓋骨形成手術（頭蓋骨のみ）,-2147483648
Procedure,150072210,頭蓋骨形成手術（硬膜形成を伴う）,-2147483648
Procedure,150072310,神経縫合術（その他）,-2147483648
Procedure,150072510,脊髄硬膜切開術,-2147483648
Procedure,150072610,減圧脊髄切開術,-2147483648
Procedure,150072710,脊髄切截術,-2147483648
